bee_id,class,bounding_box_top_left_0,bounding_box_bottom_right_0,bounding_box_top_left_1,bounding_box_bottom_right_1,bounding_box_top_left_2,bounding_box_bottom_right_2,bounding_box_top_left_3,bounding_box_bottom_right_3,bounding_box_top_left_4,bounding_box_bottom_right_4bounding_box_top_left_5,bounding_box_bottom_right_5,bounding_box_top_left_6,bounding_box_bottom_right_6
2017-09-01_10-54-26.mp4-bee_id_7792-7725-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7793-7965-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7794-7980-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7795-7995-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7796-8040-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7797-8130-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7798-8145-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7799-8160-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7800-8205-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7801-8355-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7802-8430-1.png,1,53.0,145.0,86.0,174.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7803-8445-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7804-8475-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7805-8535-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7806-8640-1.png,1,32.0,146.0,62.0,176.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7808-8850-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7809-8865-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7810-8955-1.png,1,54.0,151.0,94.0,177.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7811-9165-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7812-9480-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7813-9495-1.png,1,38.0,142.0,77.0,175.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7814-9540-1.png,2,79.0,99.0,110.0,128.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7815-9555-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7816-9570-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7817-9585-1.png,2,71.0,105.0,104.0,130.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7818-9660-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7819-9675-1.png,1,62.0,99.0,93.0,126.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7820-9945-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7821-10230-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7822-10530-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7823-10545-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7824-10605-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7825-10620-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7826-10770-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7827-10785-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7828-11070-1.png,2,55.0,147.0,88.0,174.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7829-11130-1.png,1,104.0,112.0,132.0,149.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7830-11130-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7831-11145-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7832-11175-1.png,1,54.0,150.0,91.0,179.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7833-11205-1.png,2,39.0,145.0,72.0,172.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7834-11340-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7840-11745-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7841-11850-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7842-11865-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7843-11880-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7844-11910-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7845-11925-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7846-11940-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7847-11955-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7848-12135-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7849-12150-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7850-12315-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7851-12375-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7852-12435-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7853-13095-1.png,1,75.0,161.0,106.0,189.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7854-13365-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7855-13425-1.png,1,84.0,105.0,113.0,134.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7856-13635-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7857-13635-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7858-13665-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7859-13680-1.png,2,39.0,145.0,68.0,172.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7860-13695-1.png,2,52.0,147.0,83.0,169.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7861-13860-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7862-13875-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7863-14700-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7864-14715-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7865-15000-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7866-15015-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7867-15030-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7868-15045-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7869-15060-1.png,2,73.0,95.0,107.0,118.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7870-15075-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7871-15090-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7872-15180-1.png,1,60.0,148.0,90.0,173.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7873-15390-1.png,1,65.0,137.0,99.0,167.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7874-15435-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7875-15570-1.png,1,59.0,144.0,86.0,174.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7876-15585-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7877-15975-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7879-18390-1.png,2,65.0,140.0,93.0,160.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7880-18390-1.png,1,63.0,156.0,93.0,187.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7881-18540-1.png,1,93.0,111.0,121.0,151.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7882-19035-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7883-21345-1.png,1,93.0,154.0,120.0,187.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7884-22335-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7885-22425-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7886-22785-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7888-22965-1.png,1,61.0,141.0,96.0,167.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7889-23010-1.png,1,68.0,109.0,100.0,132.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7890-23025-1.png,1,66.0,104.0,104.0,136.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7891-23115-1.png,1,98.0,148.0,121.0,177.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7892-23265-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7893-23385-1.png,1,40.0,107.0,84.0,134.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7894-23490-1.png,1,54.0,117.0,86.0,142.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7895-23715-1.png,1,46.0,140.0,72.0,165.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7896-24090-1.png,1,57.0,154.0,82.0,175.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7897-24135-1.png,1,85.0,151.0,119.0,178.0,55.0,150.0,86.0,188.0,,,,,
2017-09-01_10-54-26.mp4-bee_id_7898-24135-1.png,2,33.0,135.0,59.0,166.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7899-24255-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7900-24300-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7902-24375-1.png,1,76.0,139.0,109.0,179.0,46.0,143.0,79.0,181.0,,,,,
2017-09-01_10-54-26.mp4-bee_id_7903-24375-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7904-24525-1.png,1,64.0,135.0,91.0,168.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7905-24600-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7907-24645-1.png,1,60.0,105.0,94.0,129.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7908-24795-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7909-24795-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7910-24855-1.png,1,64.0,104.0,96.0,130.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7911-25035-1.png,1,66.0,138.0,91.0,163.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7912-25140-1.png,1,49.0,144.0,80.0,167.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7913-25245-1.png,1,64.0,168.0,94.0,189.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7914-25305-1.png,2,80.0,112.0,103.0,136.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7916-25500-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7918-25515-1.png,1,62.0,103.0,94.0,134.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7919-25530-1.png,1,64.0,116.0,102.0,142.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7920-25710-1.png,2,59.0,132.0,85.0,154.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7922-25950-1.png,1,70.0,138.0,101.0,167.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7923-25965-1.png,1,65.0,138.0,95.0,173.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7924-25980-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7925-25980-1.png,1,82.0,143.0,121.0,179.0,51.0,138.0,88.0,168.0,,,,,
2017-09-01_10-54-26.mp4-bee_id_7926-26010-1.png,1,62.0,106.0,88.0,130.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7927-26025-1.png,2,60.0,104.0,87.0,118.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7928-26040-1.png,1,66.0,99.0,93.0,129.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7929-26055-1.png,1,58.0,109.0,93.0,137.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7930-26100-1.png,1,55.0,135.0,91.0,165.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7931-26115-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7932-26145-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7933-26265-1.png,2,54.0,130.0,76.0,151.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7934-26265-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7935-26280-1.png,1,62.0,123.0,95.0,153.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7936-26325-1.png,1,39.0,132.0,74.0,161.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7937-26340-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7938-26415-1.png,1,84.0,87.0,116.0,106.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7939-26415-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7940-26775-1.png,1,76.0,139.0,100.0,161.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7941-26970-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7942-27255-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7943-27300-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7944-27345-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7945-27390-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7946-27420-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7947-27540-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7948-27630-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7949-27645-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7950-27660-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7951-27705-1.png,1,59.0,94.0,89.0,123.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7952-27720-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7953-27735-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7954-27765-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7955-27870-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7956-27885-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7957-27900-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7958-27915-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7959-28020-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7960-28245-1.png,1,58.0,143.0,85.0,175.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7961-28260-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7962-28275-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7963-28305-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7964-28320-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7965-28320-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7966-28590-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7968-28650-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7969-28665-1.png,2,62.0,111.0,91.0,137.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7970-28680-1.png,2,50.0,114.0,79.0,137.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7971-28800-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7972-28860-1.png,2,73.0,153.0,102.0,177.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7973-28905-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7974-28935-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7975-28965-1.png,1,74.0,123.0,111.0,144.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7976-29430-1.png,1,62.0,145.0,92.0,167.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7977-29640-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7978-29655-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7979-29685-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7980-29850-1.png,1,65.0,101.0,95.0,121.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7981-29865-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7982-29880-1.png,1,62.0,119.0,96.0,147.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7983-29955-1.png,1,71.0,120.0,103.0,148.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7984-29970-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7985-30030-1.png,1,80.0,115.0,119.0,138.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7986-30045-1.png,1,40.0,139.0,79.0,166.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7987-30060-1.png,1,42.0,136.0,77.0,156.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7988-30285-1.png,1,58.0,151.0,90.0,176.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7989-30315-1.png,1,53.0,139.0,88.0,163.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7990-30390-1.png,1,57.0,116.0,92.0,141.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7991-30450-1.png,1,67.0,111.0,92.0,144.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7992-30465-1.png,1,46.0,111.0,81.0,140.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7993-30510-1.png,1,72.0,141.0,111.0,173.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7994-30555-1.png,1,85.0,111.0,113.0,141.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7995-30585-1.png,1,56.0,124.0,85.0,148.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7996-30615-1.png,1,59.0,117.0,97.0,137.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7997-30720-1.png,1,71.0,151.0,100.0,172.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7998-30795-1.png,1,69.0,156.0,103.0,178.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_7999-30810-1.png,1,70.0,147.0,98.0,165.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8000-30840-1.png,1,61.0,110.0,91.0,139.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8001-30855-1.png,1,58.0,105.0,91.0,133.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8002-30870-1.png,1,55.0,119.0,93.0,142.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8003-30885-1.png,1,55.0,117.0,84.0,142.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8004-31035-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8005-31050-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8006-31065-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8007-31065-1.png,1,65.0,91.0,100.0,116.0,39.0,89.0,72.0,125.0,,,,,
2017-09-01_10-54-26.mp4-bee_id_8008-31110-1.png,1,84.0,102.0,116.0,134.0,54.0,104.0,88.0,128.0,,,,,
2017-09-01_10-54-26.mp4-bee_id_8009-31350-1.png,0,,,,,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8010-31365-1.png,2,61.0,102.0,95.0,121.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8011-31380-1.png,2,69.0,101.0,93.0,121.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8012-31395-1.png,1,77.0,138.0,104.0,162.0,47.0,141.0,81.0,162.0,,,,,
2017-09-01_10-54-26.mp4-bee_id_8013-31395-1.png,1,59.0,103.0,93.0,131.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8014-31410-1.png,1,79.0,149.0,118.0,178.0,47.0,154.0,82.0,176.0,,,,,
2017-09-01_10-54-26.mp4-bee_id_8015-31410-1.png,1,58.0,119.0,89.0,136.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8016-31425-1.png,1,52.0,121.0,85.0,139.0,,,,,,,,,
2017-09-01_10-54-26.mp4-bee_id_8017-31440-1.png,1,45.0,110.0,81.0,129.0,,,,,,,,,
